Updated On,State,Total Doses Administered,Sessions,Sites,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered),Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years (Individuals Vaccinated),45-60 Years (Individuals Vaccinated),60+ Years (Individuals Vaccinated),Male (Individuals Vaccinated),Female (Individuals Vaccinated),Transgender (Individuals Vaccinated)
24/10/2021,Uttarakhand,11092724.0,106142.0,279.0,7452767.0,3639957.0,5710167.0,5378307.0,4250.0,712846.0,10376753.0,3125.0,515.0,6483038.0,2677971.0,1931715.0,,,,,,
25/10/2021,Uttarakhand,11137964.0,355528.0,900.0,7457359.0,3680605.0,5731766.0,5401918.0,4280.0,715025.0,10419800.0,3139.0,519.0,6516978.0,2685004.0,1935982.0,,,,,,
26/10/2021,Uttarakhand,11184401.0,343353.0,902.0,7461705.0,3722696.0,5754110.0,5425977.0,4314.0,718144.0,10463098.0,3159.0,521.0,6551742.0,2692195.0,1940464.0,,,,,,
27/10/2021,Uttarakhand,11227388.0,363657.0,888.0,7465574.0,3761814.0,5774484.0,5448561.0,4343.0,720575.0,10503632.0,3181.0,522.0,6584966.0,2698325.0,1944097.0,,,,,,
28/10/2021,Uttarakhand,11267280.0,366205.0,807.0,7469116.0,3798164.0,5794018.0,5468897.0,4365.0,723008.0,10541079.0,3193.0,522.0,6614820.0,2704440.0,1948020.0,,,,,,
29/10/2021,Uttarakhand,11317834.0,384763.0,955.0,7473332.0,3844502.0,5817436.0,5495997.0,4401.0,725789.0,10588839.0,3206.0,525.0,6652370.0,2711878.0,1953586.0,,,,,,
30/10/2021,Uttarakhand,,,,,,,,,,,,,,,,,,,,,
31/10/2021,Uttarakhand,,,,,,,,,,,,,,,,,,,,,
16/01/2021,West Bengal,1917.0,114.0,107.0,1917.0,0.0,,,,0.0,1917.0,,,,,,,,,956.0,961.0,0.0
17/01/2021,West Bengal,2085.0,366.0,191.0,2085.0,0.0,,,,0.0,2085.0,,,,,,,,,996.0,1089.0,0.0
18/01/2021,West Bengal,5060.0,730.0,241.0,5060.0,0.0,,,,0.0,5060.0,,,,,,,,,2253.0,2807.0,0.0
19/01/2021,West Bengal,12364.0,916.0,252.0,12364.0,0.0,,,,0.0,12364.0,,,,,,,,,4823.0,7541.0,0.0
20/01/2021,West Bengal,14624.0,1405.0,360.0,14624.0,0.0,,,,0.0,14624.0,,,,,,,,,5497.0,9127.0,0.0
21/01/2021,West Bengal,20206.0,1661.0,421.0,20206.0,0.0,,,,0.0,20206.0,,,,,,,,,7545.0,12661.0,0.0
22/01/2021,West Bengal,41970.0,1820.0,461.0,41970.0,0.0,,,,0.0,41970.0,,,,,,,,,14409.0,27526.0,35.0
23/01/2021,West Bengal,43180.0,2122.0,559.0,43180.0,0.0,,,,0.0,43180.0,,,,,,,,,14762.0,28377.0,41.0
24/01/2021,West Bengal,46143.0,2348.0,588.0,46143.0,0.0,,,,0.0,46143.0,,,,,,,,,15780.0,30318.0,45.0
25/01/2021,West Bengal,87815.0,2713.0,632.0,87815.0,0.0,,,,0.0,87815.0,,,,,,,,,28568.0,59165.0,82.0
26/01/2021,West Bengal,88627.0,2946.0,663.0,88627.0,0.0,,,,0.0,88627.0,,,,,,,,,28788.0,59755.0,84.0
27/01/2021,West Bengal,130937.0,3487.0,691.0,130937.0,0.0,,,,0.0,130937.0,,,,,,,,,41351.0,89485.0,101.0
28/01/2021,West Bengal,161415.0,3882.0,706.0,161415.0,0.0,,,,0.0,161415.0,,,,,,,,,51073.0,110239.0,103.0
29/01/2021,West Bengal,191566.0,4261.0,722.0,191566.0,0.0,,,,0.0,191566.0,,,,,,,,,60682.0,130779.0,105.0
30/01/2021,West Bengal,214018.0,4714.0,744.0,214018.0,0.0,,,,0.0,214018.0,,,,,,,,,68401.0,145512.0,105.0
31/01/2021,West Bengal,214256.0,4913.0,750.0,214256.0,0.0,,,,0.0,214256.0,,,,,,,,,68502.0,145649.0,105.0
01/02/2021,West Bengal,238178.0,5304.0,759.0,238178.0,0.0,,,,0.0,238178.0,,,,,,,,,77261.0,160810.0,107.0
02/02/2021,West Bengal,259341.0,5757.0,795.0,259341.0,0.0,,,,0.0,259341.0,,,,,,,,,85365.0,173863.0,113.0
03/02/2021,West Bengal,271828.0,6267.0,818.0,271828.0,0.0,,,,44.0,271784.0,,,,,,,,,90102.0,181609.0,117.0
04/02/2021,West Bengal,290908.0,6632.0,833.0,290908.0,0.0,,,,115.0,290793.0,,,,,,,,,97245.0,193544.0,119.0
05/02/2021,West Bengal,314065.0,7446.0,846.0,314065.0,0.0,,,,185.0,313880.0,,,,,,,,,106261.0,207680.0,124.0
06/02/2021,West Bengal,323825.0,8412.0,885.0,323825.0,0.0,,,,238.0,323587.0,,,,,,,,,110061.0,213639.0,125.0
07/02/2021,West Bengal,323859.0,9612.0,934.0,323859.0,0.0,,,,238.0,323621.0,,,,,,,,,110082.0,213652.0,125.0
08/02/2021,West Bengal,346113.0,10950.0,953.0,346113.0,0.0,,,,688.0,345425.0,,,,,,,,,120095.0,225893.0,125.0
09/02/2021,West Bengal,372621.0,11398.0,961.0,372621.0,0.0,,,,1935.0,370686.0,,,,,,,,,135808.0,236688.0,125.0
10/02/2021,West Bengal,396442.0,11924.0,973.0,396442.0,0.0,,,,3278.0,393164.0,,,,,,,,,150028.0,246289.0,125.0
11/02/2021,West Bengal,421678.0,12617.0,986.0,421678.0,0.0,,,,4771.0,416907.0,,,,,,,,,165702.0,255851.0,125.0
12/02/2021,West Bengal,451987.0,13245.0,1008.0,451987.0,0.0,,,,7600.0,444387.0,,,,,,,,,184971.0,266891.0,125.0
13/02/2021,West Bengal,481827.0,13882.0,1019.0,480743.0,1084.0,,,,10798.0,469945.0,,,,,,,,,203029.0,277587.0,127.0
14/02/2021,West Bengal,485365.0,14448.0,1038.0,484229.0,1136.0,,,,11774.0,472455.0,,,,,,,,,204982.0,279120.0,127.0
15/02/2021,West Bengal,525918.0,15205.0,1042.0,519678.0,6240.0,,,,15762.0,503916.0,,,,,,,,,226771.0,292779.0,128.0
16/02/2021,West Bengal,528075.0,15509.0,1045.0,521537.0,6538.0,,,,16238.0,505299.0,,,,,,,,,228169.0,293240.0,128.0
17/02/2021,West Bengal,551037.0,15946.0,1048.0,538752.0,12285.0,,,,19050.0,519702.0,,,,,,,,,238483.0,300141.0,128.0
18/02/2021,West Bengal,563290.0,16542.0,1050.0,544667.0,18623.0,,,,23610.0,521057.0,,,,,,,,,251544.0,293031.0,92.0
19/02/2021,West Bengal,632088.0,17274.0,1089.0,596408.0,35680.0,,,,28205.0,568203.0,,,,,,,,,278191.0,318098.0,119.0
20/02/2021,West Bengal,664855.0,18026.0,1120.0,620329.0,44526.0,,,,33376.0,586953.0,,,,,,,,,296740.0,323474.0,115.0
21/02/2021,West Bengal,669761.0,19706.0,1157.0,625050.0,44711.0,,,,35367.0,589683.0,,,,,,,,,300846.0,324089.0,115.0
22/02/2021,West Bengal,726880.0,20998.0,1239.0,662851.0,64029.0,,,,44461.0,618390.0,,,,,,,,,330217.0,332532.0,102.0
23/02/2021,West Bengal,788276.0,22579.0,1367.0,712116.0,76160.0,,,,57820.0,654296.0,,,,,,,,,369791.0,342221.0,104.0
24/02/2021,West Bengal,873017.0,24214.0,1428.0,778861.0,94156.0,,,,72499.0,706362.0,,,,,,,,,422228.0,356527.0,106.0
25/02/2021,West Bengal,978851.0,24879.0,1447.0,864083.0,114768.0,,,,90503.0,773580.0,,,,,,,,,489528.0,374446.0,109.0
26/02/2021,West Bengal,1092729.0,25387.0,1464.0,953882.0,138847.0,,,,109727.0,844155.0,,,,,,,,,561866.0,391908.0,108.0
27/02/2021,West Bengal,1092729.0,25387.0,1464.0,953882.0,138847.0,,,,109727.0,844155.0,,,,,,,,,561866.0,391908.0,108.0
28/02/2021,West Bengal,1092729.0,25453.0,1469.0,953882.0,138847.0,,,,109727.0,844155.0,,,,,,,,,561866.0,391908.0,108.0
01/03/2021,West Bengal,1092729.0,25956.0,1488.0,953882.0,138847.0,,,,109727.0,844155.0,,,,,,,,,561866.0,391908.0,108.0
02/03/2021,West Bengal,1170037.0,30738.0,1547.0,1012276.0,157761.0,,,,120556.0,891720.0,,,,,,,,,606914.0,405230.0,132.0
03/03/2021,West Bengal,1261351.0,36318.0,1786.0,1081891.0,179460.0,,,,129822.0,952069.0,,,,,,,,,659059.0,422695.0,137.0
04/03/2021,West Bengal,1352180.0,41185.0,2027.0,1151159.0,201021.0,,,,138714.0,1012445.0,,,,,,,,,708931.0,442082.0,146.0
05/03/2021,West Bengal,1448516.0,47250.0,2135.0,1226222.0,222294.0,,,,147504.0,1078718.0,,,,,,,,,759685.0,466385.0,152.0
06/03/2021,West Bengal,1537566.0,54156.0,2396.0,1299938.0,237628.0,,,,156379.0,1143559.0,,,,,,,,,807498.0,492278.0,162.0
07/03/2021,West Bengal,1547453.0,64707.0,2744.0,1308982.0,238471.0,,,,157046.0,1151936.0,,,,,,,,,812952.0,495868.0,162.0
08/03/2021,West Bengal,1684182.0,71203.0,3085.0,1424182.0,260000.0,,,,167152.0,1257030.0,,,,,,,,,881077.0,542933.0,172.0
09/03/2021,West Bengal,1596681.0,537910.0,2459.0,1312737.0,283944.0,,,,179346.0,1417240.0,,,,,,,,,975389.0,621111.0,181.0
10/03/2021,West Bengal,1730915.0,485800.0,2280.0,1426418.0,304497.0,,,,187763.0,1543057.0,,,,,,,,,1051346.0,679371.0,198.0
11/03/2021,West Bengal,1801974.0,361008.0,1794.0,1486241.0,315733.0,,,,191682.0,1610193.0,,,,,,,,,1093842.0,707926.0,206.0
12/03/2021,West Bengal,1983003.0,612398.0,2987.0,1641083.0,341920.0,,,,201849.0,1781055.0,,,,,,,,,1195941.0,786842.0,220.0
13/03/2021,West Bengal,2104249.0,464570.0,2386.0,1742140.0,362109.0,,,,208534.0,1895615.0,,,,,,,,,1262535.0,841476.0,238.0
14/03/2021,West Bengal,2117985.0,180750.0,794.0,1753914.0,364071.0,,,,209422.0,1908463.0,,,,,,,,,1270369.0,847377.0,239.0
15/03/2021,West Bengal,2353011.0,713800.0,3610.0,1958513.0,394498.0,,,,221521.0,2131390.0,,,,,,,,,1397096.0,955639.0,276.0
16/03/2021,West Bengal,2818171.0,608310.0,2994.0,2400215.0,417956.0,,,,234263.0,2583908.0,,328.0,,,,637601.0,876972.0,884944.0,1422806.0,977119.0,290.0
17/03/2021,West Bengal,3121794.0,444160.0,2135.0,2688119.0,433675.0,,,,254897.0,2866897.0,,341.0,,,,645126.0,938148.0,1104140.0,1577709.0,1110077.0,333.0
18/03/2021,West Bengal,3260568.0,431000.0,2145.0,2808898.0,451670.0,,,,264813.0,2995755.0,,349.0,,,,653312.0,973162.0,1181717.0,1645672.0,1162885.0,341.0
19/03/2021,West Bengal,3561127.0,733370.0,3765.0,3086159.0,474968.0,,,,281268.0,3279859.0,,374.0,,,,662779.0,1052248.0,1370409.0,1790533.0,1295254.0,372.0
20/03/2021,West Bengal,3758013.0,466270.0,2372.0,3263416.0,494597.0,,,,301990.0,3456023.0,,395.0,,,,671633.0,1111828.0,1479223.0,1882984.0,1380032.0,400.0
21/03/2021,West Bengal,3791481.0,157450.0,759.0,3294084.0,497397.0,,,,307460.0,3484021.0,,397.0,,,,673305.0,1123335.0,1496711.0,1898738.0,1394941.0,405.0
22/03/2021,West Bengal,4029095.0,597271.0,3402.0,3505433.0,523662.0,,,,333598.0,3695497.0,,400.0,,,,682468.0,1183291.0,1638937.0,2010192.0,1494805.0,436.0
23/03/2021,West Bengal,4284851.0,466180.0,2652.0,3727569.0,557282.0,,,,371779.0,3913072.0,,470.0,,,,694023.0,1256628.0,1776170.0,2126625.0,1600493.0,451.0
24/03/2021,West Bengal,4428925.0,338660.0,1800.0,3850626.0,578299.0,,,,396831.0,4032094.0,,496.0,,,,701264.0,1298082.0,1850519.0,2192309.0,1657860.0,457.0
25/03/2021,West Bengal,4577280.0,367690.0,1996.0,3976580.0,600700.0,,,,418638.0,4158642.0,,534.0,,,,708631.0,1337743.0,1929437.0,2261811.0,1714302.0,467.0
26/03/2021,West Bengal,4883468.0,627390.0,3806.0,4261110.0,622358.0,,,,446642.0,4436826.0,,565.0,,,,716714.0,1437469.0,2106148.0,2405782.0,1854839.0,489.0
27/03/2021,West Bengal,5082386.0,484750.0,2899.0,4448531.0,633855.0,,,,463250.0,4619136.0,,584.0,,,,722285.0,1514568.0,2210891.0,2499459.0,1948561.0,511.0
28/03/2021,West Bengal,5087735.0,96180.0,533.0,4453685.0,634050.0,,,,463391.0,4624344.0,,584.0,,,,722454.0,1516801.0,2213643.0,2502055.0,1951119.0,511.0
29/03/2021,West Bengal,5110946.0,188205.0,1061.0,4475456.0,635490.0,,,,467291.0,4643655.0,,602.0,,,,723395.0,1525921.0,2225353.0,2513314.0,1961626.0,516.0
30/03/2021,West Bengal,5323718.0,650031.0,3453.0,4671332.0,652386.0,,,,486308.0,4837410.0,,626.0,,,,729498.0,1595242.0,2345801.0,2613576.0,2057218.0,538.0
31/03/2021,West Bengal,5467439.0,521560.0,2608.0,4798424.0,669015.0,,,,502999.0,4964440.0,,672.0,,,,733567.0,1646753.0,2417309.0,2676605.0,2121264.0,555.0
01/04/2021,West Bengal,5614451.0,527960.0,2701.0,4932709.0,681742.0,,,,515820.0,5098631.0,,686.0,,,,737390.0,1728144.0,2466374.0,2742833.0,2189310.0,566.0
02/04/2021,West Bengal,5796984.0,476940.0,2498.0,5103078.0,693906.0,,,,530967.0,5266017.0,,701.0,,,,741155.0,1837066.0,2524047.0,2825920.0,2276577.0,581.0
03/04/2021,West Bengal,5967900.0,564020.0,3077.0,5260046.0,707854.0,,,,543432.0,5424468.0,,709.0,,,,744699.0,1937086.0,2577444.0,2902501.0,2356946.0,599.0
04/04/2021,West Bengal,6148158.0,453950.0,2309.0,5427490.0,720668.0,,,,556008.0,5592150.0,,737.0,,,,747850.0,2051440.0,2627379.0,2985675.0,2441198.0,617.0
05/04/2021,West Bengal,6396475.0,831225.0,4350.0,5657151.0,739324.0,,,,572148.0,5824327.0,,743.0,,,,748892.0,2197559.0,2709880.0,3097050.0,2559453.0,648.0
