,State,Vaccination1,Vaccination2,Date,Confirmed,Recovered,Deceased,Other,Tested,Vaccination3
21293,Nagaland,703555.0,459018.0,2021-10-21,31670,29717,677,1026,389226,0.0
21294,Odisha,24750789.0,10369265.0,2021-10-21,1037056,1024422,8351,0,21314981,0.0
21295,Puducherry,723581.0,377553.0,2021-10-21,127564,125258,1852,0,1887865,0.0
21296,Punjab,15651589.0,5924202.0,2021-10-21,602135,585358,16551,0,15105691,0.0
21297,Rajasthan,42173202.0,18984230.0,2021-10-21,954395,945405,8954,0,14666901,0.0
21298,Sikkim,520703.0,432345.0,2021-10-21,31819,30923,393,318,257028,0.0
21299,Tamil Nadu,39729302.0,14610926.0,2021-10-21,2691797,2642039,35968,0,49922030,0.0
21300,Telangana,21106299.0,8467388.0,2021-10-21,669739,661829,3943,0,27197428,0.0
21301,Tripura,2502779.0,1518728.0,2021-10-21,84348,83377,813,63,1951997,0.0
21302,Uttar Pradesh,94857154.0,28381982.0,2021-10-21,1710068,1687062,22899,0,81967101,0.0
21303,Uttarakhand,7444668.0,3562436.0,2021-10-21,343787,330085,7398,6128,7663757,0.0
21304,West Bengal,50440073.0,18994234.0,2021-10-21,1583646,1557090,19021,0,18802105,0.0
21305,Andaman and Nicobar Islands,292983.0,186575.0,2021-10-22,7646,7511,129,0,586240,0.0
21306,Andhra Pradesh,31444024.0,18031579.0,2021-10-22,2062781,2043050,14333,0,29185656,0.0
21307,Arunachal Pradesh,768011.0,507279.0,2021-10-22,55075,54654,280,0,1179267,0.0
21308,Assam,19853406.0,7072588.0,2021-10-22,608126,598296,5964,1347,24383464,0.0
21309,Bihar,48392319.0,15911071.0,2021-10-22,726045,716354,9661,1,48863071,0.0
21310,Chandigarh,921706.0,521520.0,2021-10-22,65320,64472,820,0,778861,0.0
21311,Chhattisgarh,14415192.0,6645891.0,2021-10-22,1005799,992013,13572,0,13528422,0.0
21312,Dadra and Nagar Haveli and Daman and Diu,657198.0,352146.0,2021-10-22,10681,10642,4,31,72410,0.0
21313,Delhi,12867945.0,7104856.0,2021-10-22,1439526,1414095,25091,0,28910811,0.0
21314,Goa,1252224.0,851685.0,2021-10-22,177819,173862,3357,0,1443383,0.0
21315,Gujarat,44307684.0,24032090.0,2021-10-22,826378,816126,10087,0,30514147,0.0
21316,Haryana,17580937.0,7677022.0,2021-10-22,771133,760962,10049,0,12844130,0.0
21317,Himachal Pradesh,5698536.0,3179968.0,2021-10-22,222312,217095,3717,17,3610545,0.0
21318,India,713991900.0,299386189.0,2021-10-22,34158808,33524469,453742,13153,598431162,0.0
21319,Jammu and Kashmir,9469004.0,4648858.0,2021-10-22,331494,326195,4429,0,15876555,0.0
21320,Jharkhand,14616261.0,5047739.0,2021-10-22,348562,343244,5135,0,15521299,0.0
21321,Karnataka,41770998.0,21247220.0,2021-10-22,2985227,2938312,37995,29,49910988,0.0
21322,Kerala,25175697.0,12709473.0,2021-10-22,4897884,4788629,27765,529,37214563,0.0
21323,Ladakh,208209.0,149518.0,2021-10-22,20896,20648,208,0,552601,0.0
21324,Lakshadweep,55049.0,45037.0,2021-10-22,10365,10270,51,44,261525,0.0
21325,Madhya Pradesh,49722653.0,18380429.0,2021-10-22,792729,782126,10523,0,19782872,0.0
21326,Maharashtra,65229794.0,29349733.0,2021-10-22,6599850,6432138,139965,3609,61626299,0.0
21327,Manipur,1240398.0,635831.0,2021-10-22,123107,120294,1907,0,1351047,0.0
21328,Meghalaya,1094536.0,594186.0,2021-10-22,83269,81128,1443,0,1133602,0.0
21329,Mizoram,707172.0,500507.0,2021-10-22,115944,106653,400,0,1242248,0.0
21330,Nagaland,704359.0,464547.0,2021-10-22,31689,29738,678,1028,389777,0.0
21331,Odisha,24879133.0,10492366.0,2021-10-22,1037523,1025025,8354,0,21381849,0.0
21332,Puducherry,724363.0,380226.0,2021-10-22,127621,125314,1853,0,1890991,0.0
21333,Punjab,15688010.0,5961743.0,2021-10-22,602163,585382,16551,0,15138673,0.0
21334,Rajasthan,42228390.0,19118573.0,2021-10-22,954396,945410,8954,0,14684727,0.0
21335,Sikkim,520901.0,436481.0,2021-10-22,31842,30947,393,319,257555,0.0
21336,Tamil Nadu,39778666.0,14726137.0,2021-10-22,2692949,2643431,35987,0,50051603,0.0
21337,Telangana,21261627.0,8624661.0,2021-10-22,669932,662025,3944,0,27239795,0.0
21338,Tripura,2503544.0,1531950.0,2021-10-22,84366,83385,813,63,1955216,0.0
21339,Uttar Pradesh,95438144.0,29004423.0,2021-10-22,1710068,1687062,22899,0,82145330,0.0
21340,Uttarakhand,7448839.0,3598944.0,2021-10-22,343799,330099,7398,6136,7675527,0.0
21341,West Bengal,51242754.0,19315443.0,2021-10-22,1584492,1557882,19033,0,18842408,0.0
21342,Andaman and Nicobar Islands,293105.0,189222.0,2021-10-23,7648,7511,129,0,587939,0.0
21343,Andhra Pradesh,31624055.0,18284363.0,2021-10-23,2063177,2043616,14339,0,29226511,0.0
21344,Arunachal Pradesh,768471.0,510310.0,2021-10-23,55089,54667,280,0,1180263,0.0
21345,Assam,19884056.0,7186172.0,2021-10-23,608450,598515,5967,1347,24423232,0.0
21346,Bihar,48528798.0,16122203.0,2021-10-23,726054,716357,9661,1,49004812,0.0
21347,Chandigarh,922279.0,524862.0,2021-10-23,65321,64474,820,0,780476,0.0
21348,Chhattisgarh,14460034.0,6715123.0,2021-10-23,1005827,992025,13572,0,13549434,0.0
21349,Dadra and Nagar Haveli and Daman and Diu,657914.0,355836.0,2021-10-23,10681,10642,4,31,72410,0.0
21350,Delhi,12893328.0,7153457.0,2021-10-23,1439566,1414141,25091,0,28971963,0.0
21351,Goa,1253513.0,859836.0,2021-10-23,177852,173920,3358,0,1446807,0.0
21352,Gujarat,44380521.0,24256962.0,2021-10-23,826402,816147,10087,0,30567173,0.0
21353,Haryana,17608448.0,7739953.0,2021-10-23,771141,760977,10049,0,12865337,0.0
21354,Himachal Pradesh,5700386.0,3208545.0,2021-10-23,222569,217256,3718,17,3619237,0.0
21355,India,717294872.0,304059435.0,2021-10-23,34174887,33540978,454301,13158,599771320,0.0
21356,Jammu and Kashmir,9474036.0,4699669.0,2021-10-23,331566,326275,4429,0,15914050,0.0
21357,Jharkhand,14655014.0,5101555.0,2021-10-23,348592,343255,5135,0,15521299,0.0
21358,Karnataka,41851072.0,21447202.0,2021-10-23,2985598,2938653,38002,29,50031061,0.0
21359,Kerala,25194776.0,12850064.0,2021-10-23,4906793,4797409,28229,529,37300674,0.0
21360,Ladakh,208273.0,150746.0,2021-10-23,20899,20653,208,0,552920,0.0
21361,Lakshadweep,55060.0,45145.0,2021-10-23,10365,10270,51,44,261873,0.0
21362,Madhya Pradesh,49760721.0,18774618.0,2021-10-23,792740,782138,10523,0,19782872,0.0
21363,Maharashtra,65516051.0,29643580.0,2021-10-23,6601551,6433919,139998,3612,61762963,0.0
21364,Manipur,1241394.0,645820.0,2021-10-23,123229,120361,1907,0,1353122,0.0
21365,Meghalaya,1095352.0,599758.0,2021-10-23,83322,81184,1443,0,1135780,0.0
21366,Mizoram,707294.0,500698.0,2021-10-23,116689,107911,405,0,1249566,0.0
21367,Nagaland,704662.0,465988.0,2021-10-23,31707,29748,679,1030,390454,0.0
21368,Odisha,24984960.0,10622685.0,2021-10-23,1037964,1025507,8358,0,21451263,0.0
21369,Puducherry,725321.0,383457.0,2021-10-23,127674,125362,1855,0,1894509,0.0
21370,Punjab,15736888.0,6010974.0,2021-10-23,602189,585407,16551,0,15173383,0.0
21371,Rajasthan,42267872.0,19219265.0,2021-10-23,954400,945414,8954,0,14700577,0.0
21372,Sikkim,520981.0,437464.0,2021-10-23,31868,30960,394,319,258000,0.0
21373,Tamil Nadu,40382172.0,15889075.0,2021-10-23,2694089,2644805,36004,0,50176761,0.0
21374,Telangana,21403874.0,8785183.0,2021-10-23,670139,662209,3946,0,27281903,0.0
21375,Tripura,2504205.0,1544549.0,2021-10-23,84373,83399,813,63,1957787,0.0
21376,Uttar Pradesh,95876953.0,29526051.0,2021-10-23,1710082,1687089,22899,0,82319489,0.0
21377,Uttarakhand,7452083.0,3631447.0,2021-10-23,343815,330112,7398,6136,7687894,0.0
21378,West Bengal,52169716.0,19629704.0,2021-10-23,1585466,1558690,19045,0,18885567,0.0
21379,Andaman and Nicobar Islands,293117.0,189495.0,2021-10-24,7648,7513,129,0,589097,0.0
21380,Andhra Pradesh,31753568.0,18487750.0,2021-10-24,2063577,2044132,14343,0,29264255,0.0
21381,Arunachal Pradesh,768563.0,510839.0,2021-10-24,55089,54677,280,0,1180648,0.0
21382,Assam,19897435.0,7218646.0,2021-10-24,608589,598759,5973,1347,24442945,0.0
21383,Bihar,48587525.0,16201483.0,2021-10-24,726058,716359,9661,1,49153285,0.0
21384,Chandigarh,922355.0,525340.0,2021-10-24,65323,64475,820,0,782125,0.0
21385,Chhattisgarh,14472264.0,6738962.0,2021-10-24,1005847,992056,13572,0,13562059,0.0
21386,Dadra and Nagar Haveli and Daman and Diu,657951.0,356011.0,2021-10-24,10681,10642,4,31,72410,0.0
21387,Delhi,12895313.0,7156258.0,2021-10-24,1439603,1414192,25091,0,29032667,0.0
21388,Goa,1254150.0,864620.0,2021-10-24,177886,173983,3358,0,1449373,0.0
21389,Gujarat,44400001.0,24311936.0,2021-10-24,826418,816167,10087,0,30599574,0.0
21390,Haryana,17611526.0,7747272.0,2021-10-24,771157,760981,10049,0,12884394,0.0
21391,Himachal Pradesh,5700450.0,3209807.0,2021-10-24,222569,217256,3718,17,3620659,0.0
21392,India,718074024.0,305004343.0,2021-10-24,34189541,33559586,454743,13160,600769717,0.0
21393,Jammu and Kashmir,9477494.0,4734294.0,2021-10-24,331638,326343,4429,0,15947738,0.0
21394,Jharkhand,14686485.0,5156692.0,2021-10-24,348627,343268,5135,0,15521299,0.0
21395,Karnataka,41874008.0,21484276.0,2021-10-24,2985986,2939239,38007,29,50148888,0.0
21396,Kerala,25196691.0,12865805.0,2021-10-24,4915331,4808775,28592,529,37379774,0.0
21397,Ladakh,208273.0,150747.0,2021-10-24,20904,20659,208,0,553093,0.0
21398,Lakshadweep,55060.0,45155.0,2021-10-24,10365,10270,51,44,261916,0.0
21399,Madhya Pradesh,49763076.0,18803125.0,2021-10-24,792749,782141,10523,0,19901016,0.0
21400,Maharashtra,65585574.0,29692247.0,2021-10-24,6602961,6435439,140016,3612,61893695,0.0
21401,Manipur,1241756.0,648136.0,2021-10-24,123292,120450,1911,0,1354886,0.0
21402,Meghalaya,1095404.0,599881.0,2021-10-24,83371,81286,1446,0,1137721,0.0
21403,Mizoram,707295.0,500767.0,2021-10-24,117261,108927,411,0,1255603,0.0
21404,Nagaland,704837.0,466939.0,2021-10-24,31712,29760,679,1030,390810,0.0
21405,Odisha,25004436.0,10643418.0,2021-10-24,1038411,1025917,8362,0,21520424,0.0
21406,Puducherry,725635.0,384317.0,2021-10-24,127735,125411,1857,0,1897965,0.0
21407,Punjab,15742469.0,6015684.0,2021-10-24,602209,585429,16551,0,15208301,0.0
21408,Rajasthan,42273285.0,19232595.0,2021-10-24,954402,945417,8954,0,14712620,0.0
21409,Sikkim,520981.0,437465.0,2021-10-24,31900,30987,394,319,258496,0.0
21410,Tamil Nadu,40489703.0,16040544.0,2021-10-24,2695216,2646163,36019,0,50300938,0.0
21411,Telangana,21425719.0,8810886.0,2021-10-24,670274,662377,3947,0,27308745,0.0
21412,Tripura,2504322.0,1546687.0,2021-10-24,84381,83404,813,63,1961001,0.0
21413,Uttar Pradesh,95911393.0,29550519.0,2021-10-24,1710095,1687093,22899,0,82494486,0.0
21414,Uttarakhand,7452767.0,3639957.0,2021-10-24,343821,330121,7399,6138,7697771,0.0
21415,West Bengal,52381909.0,19687894.0,2021-10-24,1586455,1559518,19055,0,18928189,0.0
21416,Andaman and Nicobar Islands,293331.0,191774.0,2021-10-25,7648,7514,129,0,590432,0.0
21417,Andhra Pradesh,31961286.0,18822963.0,2021-10-25,2063872,2044692,14350,0,29291896,0.0
21418,Arunachal Pradesh,769196.0,515683.0,2021-10-25,55105,54687,280,0,1181626,0.0
21419,Assam,19935903.0,7368131.0,2021-10-25,608915,599055,5978,1347,24493198,0.0
21420,Bihar,48671521.0,16334225.0,2021-10-25,726060,716363,9661,1,49266875,0.0
21421,Chandigarh,923020.0,528975.0,2021-10-25,65325,64476,820,0,783583,0.0
21422,Chhattisgarh,14548425.0,6863384.0,2021-10-25,1005872,992066,13572,0,13584411,0.0
21423,Dadra and Nagar Haveli and Daman and Diu,658665.0,359418.0,2021-10-25,10681,10642,4,31,72410,0.0
21424,Delhi,12923060.0,7205464.0,2021-10-25,1439630,1414232,25091,0,29079334,0.0
21425,Goa,1255244.0,871396.0,2021-10-25,177915,174042,3358,0,1452375,0.0
21426,Gujarat,44456503.0,24542557.0,2021-10-25,826434,816187,10088,0,30638496,0.0
21427,Haryana,17642386.0,7817802.0,2021-10-25,771174,760999,10049,0,12897183,0.0
21428,Himachal Pradesh,5702335.0,3244581.0,2021-10-25,222890,217495,3721,17,3629753,0.0
21429,India,720708246.0,308900106.0,2021-10-25,34201393,33575688,455100,13163,601901543,0.0
21430,Jammu and Kashmir,9483282.0,4793504.0,2021-10-25,331698,326433,4430,0,15975291,0.0
21431,Jharkhand,14726230.0,5219270.0,2021-10-25,348659,343329,5135,0,15521299,0.0
21432,Karnataka,41947599.0,21690454.0,2021-10-25,2986276,2939647,38017,29,50238852,0.0
21433,Kerala,25215748.0,13007867.0,2021-10-25,4921995,4817785,28873,529,37440976,0.0
21434,Ladakh,208410.0,151102.0,2021-10-25,20908,20663,208,0,553288,0.0
21435,Lakshadweep,55068.0,45317.0,2021-10-25,10365,10270,51,44,262253,0.0
21436,Madhya Pradesh,49789256.0,19165718.0,2021-10-25,792757,782150,10523,0,19947811,0.0
21437,Maharashtra,65867137.0,29933755.0,2021-10-25,6603850,6437025,140028,3613,61978155,0.0
21438,Manipur,1243281.0,662375.0,2021-10-25,123333,120534,1913,0,1356166,0.0
21439,Meghalaya,1096560.0,607355.0,2021-10-25,83384,81351,1446,0,1138734,0.0
21440,Mizoram,708292.0,503554.0,2021-10-25,117419,109702,412,0,1258216,0.0
21441,Nagaland,706016.0,473056.0,2021-10-25,31726,29768,681,1030,391351,0.0
21442,Odisha,25137473.0,10784100.0,2021-10-25,1038836,1026277,8365,0,21585133,0.0
21443,Puducherry,729142.0,390967.0,2021-10-25,127765,125454,1857,0,1900583,0.0
21444,Punjab,15776937.0,6052854.0,2021-10-25,602238,585448,16553,0,15221846,0.0
21445,Rajasthan,42309586.0,19340986.0,2021-10-25,954403,945432,8954,0,14717261,0.0
21446,Sikkim,521146.0,441532.0,2021-10-25,31904,31010,394,319,258704,0.0
21447,Tamil Nadu,40558399.0,16158306.0,2021-10-25,2696328,2647504,36033,0,50423638,0.0
21448,Telangana,21551837.0,8955202.0,2021-10-25,670453,662481,3949,0,27347333,0.0
21449,Tripura,2505432.0,1565005.0,2021-10-25,84386,83412,813,63,1962755,0.0
21450,Uttar Pradesh,96500461.0,30218266.0,2021-10-25,1710097,1687101,22899,0,82643131,0.0
21451,Uttarakhand,7457359.0,3680605.0,2021-10-25,343832,330137,7399,6140,7708051,0.0
21452,West Bengal,53041486.0,20044709.0,2021-10-25,1587260,1560325,19066,0,18957289,0.0
21453,Andaman and Nicobar Islands,293503.0,194026.0,2021-10-26,7648,7515,129,0,591576,0.0
21454,Andhra Pradesh,32197597.0,19141651.0,2021-10-26,2064287,2045276,14356,0,29325840,0.0
21455,Arunachal Pradesh,769750.0,519915.0,2021-10-26,55114,54697,280,0,1182441,0.0
21456,Assam,19977243.0,7519326.0,2021-10-26,609262,599290,5981,1347,24535868,0.0
21457,Bihar,48738114.0,16438482.0,2021-10-26,726068,716367,9661,1,49447986,0.0
21458,Chandigarh,923631.0,532586.0,2021-10-26,65326,64479,820,0,784964,0.0
21459,Chhattisgarh,14596040.0,6947028.0,2021-10-26,1005898,992076,13573,0,13608073,0.0
21460,Dadra and Nagar Haveli and Daman and Diu,659285.0,362724.0,2021-10-26,10681,10642,4,31,72410,0.0
21461,Delhi,12949359.0,7252856.0,2021-10-26,1439671,1414257,25091,0,29129536,0.0
21462,Goa,1256323.0,877828.0,2021-10-26,177946,174101,3362,0,1455309,0.0
21463,Gujarat,44520171.0,24830984.0,2021-10-26,826464,816205,10088,0,30690456,0.0
21464,Haryana,17674592.0,7887852.0,2021-10-26,771189,761012,10049,0,12919062,0.0
21465,Himachal Pradesh,5704585.0,3284343.0,2021-10-26,223145,217645,3723,16,3639799,0.0
21466,India,723131196.0,312530766.0,2021-10-26,34214892,33589700,455684,13172,603207505,0.0
21467,Jammu and Kashmir,9489181.0,4848535.0,2021-10-26,331795,326510,4431,0,16010290,0.0
21468,Jharkhand,14772014.0,5291583.0,2021-10-26,348677,343352,5135,0,15521299,0.0
21469,Karnataka,42013339.0,21856656.0,2021-10-26,2986553,2939990,38024,29,50314135,0.0
21470,Kerala,25237242.0,13190998.0,2021-10-26,4929158,4824745,29355,529,37520098,0.0
21471,Ladakh,208526.0,151368.0,2021-10-26,20917,20668,208,0,553576,0.0
21472,Lakshadweep,55069.0,45427.0,2021-10-26,10365,10270,51,44,262570,0.0
21473,Madhya Pradesh,49802635.0,19315015.0,2021-10-26,792784,782162,10523,0,20006707,0.0
21474,Maharashtra,66132019.0,30148927.0,2021-10-26,6605051,6438395,140060,3615,62080203,0.0
21475,Manipur,1244261.0,671717.0,2021-10-26,123403,120615,1915,0,1358295,0.0
21476,Meghalaya,1097818.0,615251.0,2021-10-26,83415,81440,1446,0,1141539,0.0
21477,Mizoram,709232.0,505620.0,2021-10-26,118209,110761,419,0,1266596,0.0
21478,Nagaland,706835.0,477339.0,2021-10-26,31747,29807,681,1034,392218,0.0
21479,Odisha,25264236.0,10930527.0,2021-10-26,1039269,1026774,8369,0,21647068,0.0
21480,Puducherry,730702.0,395214.0,2021-10-26,127806,125496,1857,0,1903705,0.0
21481,Punjab,15826694.0,6106073.0,2021-10-26,602251,585471,16554,0,15255962,0.0
21482,Rajasthan,42355630.0,19460720.0,2021-10-26,954407,945433,8954,0,14735295,0.0
21483,Sikkim,521288.0,444281.0,2021-10-26,31912,31022,395,319,259222,0.0
21484,Tamil Nadu,40652636.0,16330618.0,2021-10-26,2697418,2648830,36048,0,50544014,0.0
21485,Telangana,21687768.0,9103664.0,2021-10-26,670643,662592,3950,0,27388721,0.0
21486,Tripura,2506405.0,1582838.0,2021-10-26,84402,83416,813,63,1966415,0.0
21487,Uttar Pradesh,96899855.0,30837061.0,2021-10-26,1710101,1687108,22899,0,82792074,0.0
21488,Uttarakhand,7461705.0,3722696.0,2021-10-26,343844,330145,7399,6144,7719760,0.0
21489,West Bengal,53664679.0,20361143.0,2021-10-26,1588066,1561136,19081,0,18995979,0.0
21490,Andaman and Nicobar Islands,293638.0,195671.0,2021-10-27,7650,7516,129,0,592748,0.0
21491,Andhra Pradesh,32411373.0,19446510.0,2021-10-27,2064854,2045713,14364,0,29365385,0.0
21492,Arunachal Pradesh,770265.0,523814.0,2021-10-27,55120,54725,280,0,1183303,0.0
21493,Assam,20010686.0,7615537.0,2021-10-27,609506,599681,5987,1347,24573704,0.0
21494,Bihar,48785382.0,16520058.0,2021-10-27,726073,716371,9661,1,49654538,0.0
21495,Chandigarh,924247.0,535861.0,2021-10-27,65331,64482,820,0,786778,0.0
21496,Chhattisgarh,14657085.0,7043595.0,2021-10-27,1005926,992088,13575,0,13630678,0.0
21497,Dadra and Nagar Haveli and Daman and Diu,659859.0,365184.0,2021-10-27,10681,10642,4,31,72410,0.0
21498,Delhi,12971655.0,7291815.0,2021-10-27,1439709,1414270,25091,0,29189445,0.0
21499,Goa,1257226.0,882838.0,2021-10-27,177969,174152,3363,0,1458499,0.0
21500,Gujarat,44565485.0,25028744.0,2021-10-27,826481,816220,10088,0,30740538,0.0
21501,Haryana,17697673.0,7941456.0,2021-10-27,771204,761022,10049,0,12941257,0.0
21502,Himachal Pradesh,5706786.0,3322379.0,2021-10-27,223406,217693,3725,16,3651430,0.0
21503,India,725055524.0,315742841.0,2021-10-27,34231243,33606777,456418,13182,604498405,0.0
21504,Jammu and Kashmir,9494948.0,4908613.0,2021-10-27,331865,326596,4431,0,16045284,0.0
21505,Jharkhand,14817744.0,5358268.0,2021-10-27,348705,343408,5135,0,15521299,0.0
21506,Karnataka,42211611.0,22319108.0,2021-10-27,2986835,2940339,38037,29,50431486,0.0
21507,Kerala,25245956.0,13246148.0,2021-10-27,4938603,4831468,29977,529,37602787,0.0
21508,Ladakh,208593.0,151597.0,2021-10-27,20925,20670,208,0,553852,0.0
21509,Lakshadweep,55076.0,45521.0,2021-10-27,10365,10270,51,44,262740,0.0
21510,Madhya Pradesh,49826228.0,19647816.0,2021-10-27,792804,782172,10524,0,20064859,0.0
21511,Maharashtra,66393691.0,30345068.0,2021-10-27,6606536,6443342,140098,3616,62202811,0.0
21512,Manipur,1245289.0,681948.0,2021-10-27,123473,120712,1917,0,1360269,0.0
21513,Meghalaya,1099241.0,622365.0,2021-10-27,83466,81511,1448,0,1143680,0.0
21514,Mizoram,710053.0,508210.0,2021-10-27,118949,111752,424,0,1274708,0.0
21515,Nagaland,707731.0,481734.0,2021-10-27,31759,29822,681,1034,392872,0.0
21516,Odisha,25380601.0,11072722.0,2021-10-27,1039818,1027108,8371,0,21719159,0.0
21517,Puducherry,731792.0,397872.0,2021-10-27,127846,125546,1857,0,1907080,0.0
21518,Punjab,15848678.0,6130454.0,2021-10-27,602289,585487,16556,0,15291958,0.0
21519,Rajasthan,42374177.0,19518213.0,2021-10-27,954411,945437,8954,0,14752007,0.0
21520,Sikkim,521326.0,444821.0,2021-10-27,31925,31030,395,323,259826,0.0
21521,Tamil Nadu,40708137.0,16438901.0,2021-10-27,2698493,2650145,36060,0,50665567,0.0
21522,Telangana,21826056.0,9227803.0,2021-10-27,670829,662714,3951,0,27430113,0.0
21523,Tripura,2506782.0,1590892.0,2021-10-27,84420,83422,813,63,1969992,0.0
21524,Uttar Pradesh,97150275.0,31193046.0,2021-10-27,1710114,1687115,22899,0,82965470,0.0
21525,Uttarakhand,7465574.0,3761814.0,2021-10-27,343861,330163,7399,6149,7733194,0.0
21526,West Bengal,53983371.0,20588551.0,2021-10-27,1589042,1561973,19096,0,19039301,0.0
21527,Andaman and Nicobar Islands,293776.0,197293.0,2021-10-28,7651,7516,129,0,594049,0.0
21528,Andhra Pradesh,32640320.0,19769982.0,2021-10-28,2065235,2046127,14365,0,29404281,0.0
21529,Arunachal Pradesh,770903.0,528257.0,2021-10-28,55134,54739,280,0,1183878,0.0
21530,Assam,20057009.0,7761516.0,2021-10-28,609828,600089,5989,1347,24613333,0.0
21531,Bihar,49500062.0,17788006.0,2021-10-28,726079,716372,9661,1,49879683,0.0
21532,Chandigarh,924720.0,538652.0,2021-10-28,65335,64486,820,0,788391,0.0
21533,Chhattisgarh,14721521.0,7140220.0,2021-10-28,1005957,992097,13575,0,13654009,0.0
21534,Dadra and Nagar Haveli and Daman and Diu,660248.0,367193.0,2021-10-28,10681,10642,4,31,72410,0.0
21535,Delhi,12992118.0,7326723.0,2021-10-28,1439751,1414315,25091,0,29252619,0.0
21536,Goa,1258057.0,887749.0,2021-10-28,178016,174216,3363,0,1460982,0.0
21537,Gujarat,44623330.0,25286996.0,2021-10-28,826504,816232,10088,0,30792214,0.0
21538,Haryana,17716501.0,7987097.0,2021-10-28,771217,761035,10049,0,12965312,0.0
21539,Himachal Pradesh,5708905.0,3359421.0,2021-10-28,223619,217918,3729,16,3661951,0.0
21540,India,727995519.0,320480487.0,2021-10-28,34245550,33619966,457223,13187,605885769,0.0
21541,Jammu and Kashmir,9501004.0,4978730.0,2021-10-28,331963,326668,4432,0,16084751,0.0
21542,Jharkhand,14855287.0,5416240.0,2021-10-28,348720,343429,5137,0,15521299,0.0
21543,Karnataka,42301925.0,22481249.0,2021-10-28,2987313,2940673,38054,29,50544638,0.0
21544,Kerala,25262906.0,13365338.0,2021-10-28,4946341,4836928,30685,529,37678830,0.0
21545,Ladakh,208676.0,151828.0,2021-10-28,20930,20673,208,0,554245,0.0
